file,i,j,compressed,num_pages,input_bytes_plain,input_bytes_hybrid,output_bytes_plain,output_bytes_hybrid,num_values_plain,num_values_hybrid,time
/dev/shm/with_compression/parquet-3/lineitem.parquet,10,8,1,3,10110,1575044,0,4194304,0,1048576,889
/dev/shm/with_compression/parquet-3/lineitem.parquet,11,8,1,3,10109,1575044,0,4194304,0,1048576,892
/dev/shm/with_compression/parquet-3/lineitem.parquet,12,8,1,3,10109,1575044,0,4194304,0,1048576,888
/dev/shm/with_compression/parquet-3/lineitem.parquet,13,8,1,3,10109,1575044,0,4194304,0,1048576,892
/dev/shm/with_compression/parquet-3/lineitem.parquet,14,8,1,3,10109,1575044,0,4194304,0,1048576,898
/dev/shm/with_compression/parquet-3/lineitem.parquet,15,8,1,3,10105,1575044,0,4194304,0,1048576,897
/dev/shm/with_compression/parquet-3/lineitem.parquet,16,8,1,3,10111,1575044,0,4194304,0,1048576,890
/dev/shm/with_compression/parquet-3/lineitem.parquet,17,8,1,2,10105,256599,0,683268,0,170817,215
/dev/shm/with_compression/parquet-3/lineitem.parquet,0,9,1,3,9875,1575044,0,4194304,0,1048576,896
/dev/shm/with_compression/parquet-3/lineitem.parquet,1,9,1,3,9869,1575044,0,4194304,0,1048576,910
/dev/shm/with_compression/parquet-3/lineitem.parquet,2,9,1,3,9869,1575044,0,4194304,0,1048576,894
/dev/shm/with_compression/parquet-3/lineitem.parquet,3,9,1,3,9869,1575044,0,4194304,0,1048576,906
/dev/shm/with_compression/parquet-3/lineitem.parquet,4,9,1,3,9869,1575044,0,4194304,0,1048576,887
/dev/shm/with_compression/parquet-3/lineitem.parquet,5,9,1,3,9873,1575044,0,4194304,0,1048576,882
/dev/shm/with_compression/parquet-3/lineitem.parquet,6,9,1,3,9869,1575044,0,4194304,0,1048576,884
/dev/shm/with_compression/parquet-3/lineitem.parquet,7,9,1,3,9869,1575044,0,4194304,0,1048576,887
/dev/shm/with_compression/parquet-3/lineitem.parquet,8,9,1,3,9869,1575044,0,4194304,0,1048576,887
/dev/shm/with_compression/parquet-3/lineitem.parquet,9,9,1,3,9869,1575044,0,4194304,0,1048576,885
/dev/shm/with_compression/parquet-3/lineitem.parquet,10,9,1,3,9869,1575044,0,4194304,0,1048576,887
/dev/shm/with_compression/parquet-3/lineitem.parquet,11,9,1,3,9869,1575044,0,4194304,0,1048576,880
/dev/shm/with_compression/parquet-3/lineitem.parquet,12,9,1,3,9870,1575044,0,4194304,0,1048576,882
/dev/shm/with_compression/parquet-3/lineitem.parquet,13,9,1,3,9869,1575044,0,4194304,0,1048576,886
/dev/shm/with_compression/parquet-3/lineitem.parquet,14,9,1,3,9869,1575044,0,4194304,0,1048576,886
/dev/shm/with_compression/parquet-3/lineitem.parquet,15,9,1,3,9869,1575044,0,4194304,0,1048576,885
/dev/shm/with_compression/parquet-3/lineitem.parquet,16,9,1,3,9869,1575044,0,4194304,0,1048576,883
/dev/shm/with_compression/parquet-3/lineitem.parquet,17,9,1,2,9864,256599,0,683268,0,170817,203
/dev/shm/with_compression/parquet-3/lineitem.parquet,0,10,1,3,10201,1575044,0,4194304,0,1048576,881
/dev/shm/with_compression/parquet-3/lineitem.parquet,1,10,1,3,10209,1575044,0,4194304,0,1048576,883
/dev/shm/with_compression/parquet-3/lineitem.parquet,2,10,1,3,10205,1575044,0,4194304,0,1048576,881
/dev/shm/with_compression/parquet-3/lineitem.parquet,3,10,1,3,10205,1575044,0,4194304,0,1048576,887
/dev/shm/with_compression/parquet-3/lineitem.parquet,4,10,1,3,10197,1575044,0,4194304,0,1048576,883
/dev/shm/with_compression/parquet-3/lineitem.parquet,5,10,1,3,10211,1575044,0,4194304,0,1048576,883
/dev/shm/with_compression/parquet-3/lineitem.parquet,6,10,1,3,10197,1575044,0,4194304,0,1048576,874
/dev/shm/with_compression/parquet-3/lineitem.parquet,7,10,1,3,10201,1575044,0,4194304,0,1048576,882
/dev/shm/with_compression/parquet-3/lineitem.parquet,8,10,1,3,10205,1575044,0,4194304,0,1048576,880
/dev/shm/with_compression/parquet-3/lineitem.parquet,9,10,1,3,10201,1575044,0,4194304,0,1048576,879
/dev/shm/with_compression/parquet-3/lineitem.parquet,10,10,1,3,10201,1575044,0,4194304,0,1048576,881
/dev/shm/with_compression/parquet-3/lineitem.parquet,11,10,1,3,10201,1575044,0,4194304,0,1048576,884
/dev/shm/with_compression/parquet-3/lineitem.parquet,12,10,1,3,10199,1575044,0,4194304,0,1048576,880
/dev/shm/with_compression/parquet-3/lineitem.parquet,13,10,1,3,10197,1575044,0,4194304,0,1048576,884
/dev/shm/with_compression/parquet-3/lineitem.parquet,14,10,1,3,10205,1575044,0,4194304,0,1048576,880
/dev/shm/with_compression/parquet-3/lineitem.parquet,15,10,1,3,10205,1575044,0,4194304,0,1048576,878
/dev/shm/with_compression/parquet-3/lineitem.parquet,16,10,1,3,10205,1575044,0,4194304,0,1048576,894
/dev/shm/with_compression/parquet-3/lineitem.parquet,17,10,1,2,10164,256599,0,683268,0,170817,220
/dev/shm/with_compression/parquet-3/nation.parquet,0,0,1,2,103,30,0,100,0,25,125
/dev/shm/with_compression/parquet-3/nation.parquet,0,1,1,2,22,22,0,100,0,25,68
/dev/shm/with_compression/parquet-3/part.parquet,0,0,1,6,2401321,278816,3751424,1048576,468928,131072,3731
/dev/shm/with_compression/parquet-3/part.parquet,0,1,1,2,204,451224,0,2400000,0,600000,335
/dev/shm/with_compression/parquet-3/part.parquet,0,2,1,3,96339,1126273,0,4800000,0,600000,784
/dev/shm/with_compression/parquet-3/partsupp.parquet,0,0,1,7,1444373,1112750,4194304,4194304,524288,524288,4153
/dev/shm/with_compression/parquet-3/partsupp.parquet,1,0,1,7,1444350,1112750,4194304,4194304,524288,524288,4112
/dev/shm/with_compression/parquet-3/partsupp.parquet,2,0,1,2,303027,641714,0,2422784,0,302848,887
/dev/shm/with_compression/parquet-3/partsupp.parquet,0,1,1,3,120146,1968282,0,8388608,0,1048576,1251
/dev/shm/with_compression/parquet-3/partsupp.parquet,1,1,1,3,120182,1968282,0,8388608,0,1048576,1246
/dev/shm/with_compression/parquet-3/partsupp.parquet,2,1,1,2,120216,568480,0,2422784,0,302848,550
/dev/shm/with_compression/parquet-3/partsupp.parquet,0,2,1,3,40083,1837201,0,8388608,0,1048576,1085
/dev/shm/with_compression/parquet-3/partsupp.parquet,1,2,1,3,40078,1837201,0,8388608,0,1048576,1086
/dev/shm/with_compression/parquet-3/partsupp.parquet,2,2,1,2,40081,530624,0,2422784,0,302848,420
/dev/shm/with_compression/parquet-3/partsupp.parquet,0,3,1,4,481777,2230450,0,8388608,0,1048576,1852
/dev/shm/with_compression/parquet-3/partsupp.parquet,1,3,1,4,481746,2230450,0,8388608,0,1048576,1850
/dev/shm/with_compression/parquet-3/partsupp.parquet,2,3,1,2,458767,644195,0,2422784,0,302848,1020
/dev/shm/with_compression/parquet-3/region.parquet,0,0,1,2,22,13,0,20,0,5,124
/dev/shm/with_compression/parquet-3/supplier.parquet,0,0,1,2,120081,56325,0,240000,0,30000,341
/dev/shm/with_compression/parquet-3/supplier.parquet,0,1,1,2,103,18825,0,120000,0,30000,92
/dev/shm/with_compression/parquet-3/supplier.parquet,0,2,1,2,165515,56325,0,240000,0,30000,298
/dev/shm/with_compression/parquet-10/customer.parquet,0,0,1,9,4196606,278816,7340032,1048576,917504,131072,6299
/dev/shm/with_compression/parquet-10/customer.parquet,1,0,1,5,1806687,278816,2562816,1048576,320352,131072,2873
/dev/shm/with_compression/parquet-10/customer.parquet,0,1,1,2,101,657487,0,4194304,0,1048576,452
/dev/shm/with_compression/parquet-10/customer.parquet,1,1,1,2,100,283063,0,1805696,0,451424,236
/dev/shm/with_compression/parquet-10/customer.parquet,0,2,1,9,5822048,315936,7266304,1122304,908288,140288,6856
/dev/shm/with_compression/parquet-10/customer.parquet,1,2,1,5,2479303,315953,2489088,1122304,311136,140288,3121
/dev/shm/with_compression/parquet-10/lineitem.parquet,0,0,1,7,1338447,1109539,4186112,4202496,523264,525312,4084
/dev/shm/with_compression/parquet-10/lineitem.parquet,1,0,1,7,1339608,1117606,4194304,4194304,524288,524288,4011
/dev/shm/with_compression/parquet-10/lineitem.parquet,2,0,1,7,1340708,1112196,4194304,4194304,524288,524288,4019
/dev/shm/with_compression/parquet-10/lineitem.parquet,3,0,1,7,1337838,1122069,4177920,4210688,522240,526336,4015
/dev/shm/with_compression/parquet-10/lineitem.parquet,4,0,1,7,1338494,1114016,4186112,4202496,523264,525312,4006
/dev/shm/with_compression/parquet-10/lineitem.parquet,5,0,1,7,1339324,1113800,4194304,4194304,524288,524288,4002
/dev/shm/with_compression/parquet-10/lineitem.parquet,6,0,1,8,1342929,1114285,4202496,4186112,525312,523264,4019
/dev/shm/with_compression/parquet-10/lineitem.parquet,7,0,1,7,1337936,1119694,4186112,4202496,523264,525312,4047
/dev/shm/with_compression/parquet-10/lineitem.parquet,8,0,1,7,1338970,1118206,4186112,4202496,523264,525312,4038
/dev/shm/with_compression/parquet-10/lineitem.parquet,9,0,1,7,1341544,1116870,4194304,4194304,524288,524288,4040
/dev/shm/with_compression/parquet-10/lineitem.parquet,10,0,1,8,1340888,1115127,4202496,4186112,525312,523264,4016
/dev/shm/with_compression/parquet-10/lineitem.parquet,11,0,1,7,1341725,1116839,4194304,4194304,524288,524288,4017
/dev/shm/with_compression/parquet-10/lineitem.parquet,12,0,1,7,1339484,1118725,4186112,4202496,523264,525312,3992
/dev/shm/with_compression/parquet-10/lineitem.parquet,13,0,1,7,1338314,1119650,4186112,4202496,523264,525312,3996
/dev/shm/with_compression/parquet-10/lineitem.parquet,14,0,1,7,1340093,1115094,4194304,4194304,524288,524288,4005
/dev/shm/with_compression/parquet-10/lineitem.parquet,15,0,1,7,1338791,1116073,4186112,4202496,523264,525312,4014
/dev/shm/with_compression/parquet-10/lineitem.parquet,16,0,1,7,1339659,1113548,4186112,4202496,523264,525312,4010
/dev/shm/with_compression/parquet-10/lineitem.parquet,17,0,1,7,1339126,1118777,4186112,4202496,523264,525312,4044
/dev/shm/with_compression/parquet-10/lineitem.parquet,18,0,1,7,1341476,1117067,4194304,4194304,524288,524288,4055
/dev/shm/with_compression/parquet-10/lineitem.parquet,19,0,1,7,1338457,1114841,4186112,4202496,523264,525312,4062
/dev/shm/with_compression/parquet-10/lineitem.parquet,20,0,1,7,1340503,1113560,4194304,4194304,524288,524288,4035
/dev/shm/with_compression/parquet-10/lineitem.parquet,21,0,1,7,1339007,1117350,4186112,4202496,523264,525312,4015
/dev/shm/with_compression/parquet-10/lineitem.parquet,22,0,1,7,1337983,1118496,4186112,4202496,523264,525312,3998
/dev/shm/with_compression/parquet-10/lineitem.parquet,23,0,1,7,1338338,1115304,4194304,4194304,524288,524288,4021
/dev/shm/with_compression/parquet-10/lineitem.parquet,24,0,1,8,1342197,1111813,4202496,4186112,525312,523264,4042
/dev/shm/with_compression/parquet-10/lineitem.parquet,25,0,1,7,1336246,1121324,4177920,4210688,522240,526336,4031
/dev/shm/with_compression/parquet-10/lineitem.parquet,26,0,1,7,1338572,1118763,4186112,4202496,523264,525312,4013
/dev/shm/with_compression/parquet-10/lineitem.parquet,27,0,1,7,1339705,1117799,4194304,4194304,524288,524288,4027
/dev/shm/with_compression/parquet-10/lineitem.parquet,28,0,1,7,1339503,1114416,4186112,4202496,523264,525312,4040
/dev/shm/with_compression/parquet-10/lineitem.parquet,29,0,1,8,1341166,1115076,4202496,4186112,525312,523264,4044
/dev/shm/with_compression/parquet-10/lineitem.parquet,30,0,1,7,1337339,1117836,4186112,4202496,523264,525312,4033
/dev/shm/with_compression/parquet-10/lineitem.parquet,31,0,1,7,1341311,1118122,4194304,4194304,524288,524288,4045
/dev/shm/with_compression/parquet-10/lineitem.parquet,32,0,1,7,1339865,1112186,4194304,4194304,524288,524288,4041
/dev/shm/with_compression/parquet-10/lineitem.parquet,33,0,1,7,1338506,1114821,4186112,4202496,523264,525312,4042
/dev/shm/with_compression/parquet-10/lineitem.parquet,34,0,1,7,1340388,1118026,4186112,4202496,523264,525312,4034
/dev/shm/with_compression/parquet-10/lineitem.parquet,35,0,1,7,1339791,1117685,4194304,4194304,524288,524288,4033
/dev/shm/with_compression/parquet-10/lineitem.parquet,36,0,1,7,1341670,1117224,4194304,4194304,524288,524288,4051
/dev/shm/with_compression/parquet-10/lineitem.parquet,37,0,1,7,1339330,1117849,4186112,4202496,523264,525312,4046
/dev/shm/with_compression/parquet-10/lineitem.parquet,38,0,1,7,1340759,1114277,4194304,4194304,524288,524288,4047
/dev/shm/with_compression/parquet-10/lineitem.parquet,39,0,1,7,1340048,1117816,4194304,4194304,524288,524288,4069
/dev/shm/with_compression/parquet-10/lineitem.parquet,40,0,1,7,1341417,1117009,4194304,4194304,524288,524288,4061
/dev/shm/with_compression/parquet-10/lineitem.parquet,41,0,1,8,1342004,1112911,4202496,4186112,525312,523264,4070
/dev/shm/with_compression/parquet-10/lineitem.parquet,42,0,1,7,1340898,1118940,4186112,4202496,523264,525312,4069
/dev/shm/with_compression/parquet-10/lineitem.parquet,43,0,1,8,1343670,1113157,4210688,4177920,526336,522240,4086
/dev/shm/with_compression/parquet-10/lineitem.parquet,44,0,1,7,1340567,1119785,4186112,4202496,523264,525312,4076
/dev/shm/with_compression/parquet-10/lineitem.parquet,45,0,1,7,1338866,1116364,4186112,4202496,523264,525312,4085
/dev/shm/with_compression/parquet-10/lineitem.parquet,46,0,1,7,1338615,1117296,4194304,4194304,524288,524288,4095
/dev/shm/with_compression/parquet-10/lineitem.parquet,47,0,1,7,1340435,1117104,4194304,4194304,524288,524288,4088
/dev/shm/with_compression/parquet-10/lineitem.parquet,48,0,1,7,1338675,1119198,4186112,4202496,523264,525312,4083
/dev/shm/with_compression/parquet-10/lineitem.parquet,49,0,1,7,1340147,1117000,4194304,4194304,524288,524288,4095
/dev/shm/with_compression/parquet-10/lineitem.parquet,50,0,1,8,1342742,1112185,4202496,4186112,525312,523264,4098
/dev/shm/with_compression/parquet-10/lineitem.parquet,51,0,1,7,1339656,1119217,4186112,4202496,523264,525312,4086
/dev/shm/with_compression/parquet-10/lineitem.parquet,52,0,1,7,1341391,1117238,4194304,4194304,524288,524288,4092
/dev/shm/with_compression/parquet-10/lineitem.parquet,53,0,1,7,1340409,1115202,4186112,4202496,523264,525312,4078
/dev/shm/with_compression/parquet-10/lineitem.parquet,54,0,1,7,1339645,1116271,4194304,4194304,524288,524288,4093
/dev/shm/with_compression/parquet-10/lineitem.parquet,55,0,1,7,1338740,1119842,4186112,4202496,523264,525312,4083
/dev/shm/with_compression/parquet-10/lineitem.parquet,56,0,1,7,1338616,1117048,4194304,4194304,524288,524288,4098
/dev/shm/with_compression/parquet-10/lineitem.parquet,57,0,1,2,215407,209810,0,1737760,0,217220,958
/dev/shm/with_compression/parquet-10/lineitem.parquet,0,1,1,9,5194064,306718,7299072,1089536,912384,136192,6729
/dev/shm/with_compression/parquet-10/lineitem.parquet,1,1,1,9,5194296,306710,7299072,1089536,912384,136192,6733
/dev/shm/with_compression/parquet-10/lineitem.parquet,2,1,1,9,5194421,306724,7299072,1089536,912384,136192,6734
/dev/shm/with_compression/parquet-10/lineitem.parquet,3,1,1,9,5193607,306714,7299072,1089536,912384,136192,6734
/dev/shm/with_compression/parquet-10/lineitem.parquet,4,1,1,9,5194846,306710,7299072,1089536,912384,136192,6731
/dev/shm/with_compression/parquet-10/lineitem.parquet,5,1,1,9,5194313,306714,7299072,1089536,912384,136192,6732
/dev/shm/with_compression/parquet-10/lineitem.parquet,6,1,1,9,5194793,306713,7299072,1089536,912384,136192,6735
/dev/shm/with_compression/parquet-10/lineitem.parquet,7,1,1,9,5193502,306708,7299072,1089536,912384,136192,6712
/dev/shm/with_compression/parquet-10/lineitem.parquet,8,1,1,9,5194159,306721,7299072,1089536,912384,136192,6726
/dev/shm/with_compression/parquet-10/lineitem.parquet,9,1,1,9,5193830,306708,7299072,1089536,912384,136192,6726
/dev/shm/with_compression/parquet-10/lineitem.parquet,10,1,1,9,5194788,306719,7299072,1089536,912384,136192,6714
/dev/shm/with_compression/parquet-10/lineitem.parquet,11,1,1,9,5194164,306718,7299072,1089536,912384,136192,6715
/dev/shm/with_compression/parquet-10/lineitem.parquet,12,1,1,9,5194194,306718,7299072,1089536,912384,136192,6721
/dev/shm/with_compression/parquet-10/lineitem.parquet,13,1,1,9,5194077,306718,7299072,1089536,912384,136192,6727
/dev/shm/with_compression/parquet-10/lineitem.parquet,14,1,1,9,5194178,306718,7299072,1089536,912384,136192,6704
/dev/shm/with_compression/parquet-10/lineitem.parquet,15,1,1,9,5193441,306718,7299072,1089536,912384,136192,6683
/dev/shm/with_compression/parquet-10/lineitem.parquet,16,1,1,9,5193677,306708,7299072,1089536,912384,136192,6690
/dev/shm/with_compression/parquet-10/lineitem.parquet,17,1,1,9,5193934,306710,7299072,1089536,912384,136192,6688
/dev/shm/with_compression/parquet-10/lineitem.parquet,18,1,1,9,5194558,306718,7299072,1089536,912384,136192,6686
/dev/shm/with_compression/parquet-10/lineitem.parquet,19,1,1,9,5194490,306718,7299072,1089536,912384,136192,6688
/dev/shm/with_compression/parquet-10/lineitem.parquet,20,1,1,9,5194246,306718,7299072,1089536,912384,136192,6691
/dev/shm/with_compression/parquet-10/lineitem.parquet,21,1,1,9,5193989,306719,7299072,1089536,912384,136192,6684
/dev/shm/with_compression/parquet-10/lineitem.parquet,22,1,1,9,5194428,306709,7299072,1089536,912384,136192,6694
/dev/shm/with_compression/parquet-10/lineitem.parquet,23,1,1,9,5194463,306708,7299072,1089536,912384,136192,6691
/dev/shm/with_compression/parquet-10/lineitem.parquet,24,1,1,9,5193982,306718,7299072,1089536,912384,136192,6687
/dev/shm/with_compression/parquet-10/lineitem.parquet,25,1,1,9,5193973,306708,7299072,1089536,912384,136192,6678
/dev/shm/with_compression/parquet-10/lineitem.parquet,26,1,1,9,5194366,306715,7299072,1089536,912384,136192,6688
/dev/shm/with_compression/parquet-10/lineitem.parquet,27,1,1,9,5194231,306718,7299072,1089536,912384,136192,6679
/dev/shm/with_compression/parquet-10/lineitem.parquet,28,1,1,9,5193981,306718,7299072,1089536,912384,136192,6684
/dev/shm/with_compression/parquet-10/lineitem.parquet,29,1,1,9,5193402,306714,7299072,1089536,912384,136192,6700
/dev/shm/with_compression/parquet-10/lineitem.parquet,30,1,1,9,5194081,306710,7299072,1089536,912384,136192,6689
/dev/shm/with_compression/parquet-10/lineitem.parquet,31,1,1,9,5194827,306718,7299072,1089536,912384,136192,6683
/dev/shm/with_compression/parquet-10/lineitem.parquet,32,1,1,9,5194287,306713,7299072,1089536,912384,136192,6690
/dev/shm/with_compression/parquet-10/lineitem.parquet,33,1,1,9,5193626,306718,7299072,1089536,912384,136192,6682
/dev/shm/with_compression/parquet-10/lineitem.parquet,34,1,1,9,5194281,306718,7299072,1089536,912384,136192,6694
/dev/shm/with_compression/parquet-10/lineitem.parquet,35,1,1,9,5193912,306739,7299072,1089536,912384,136192,6697
/dev/shm/with_compression/parquet-10/lineitem.parquet,36,1,1,9,5194241,306718,7299072,1089536,912384,136192,6699
/dev/shm/with_compression/parquet-10/lineitem.parquet,37,1,1,9,5194108,306716,7299072,1089536,912384,136192,6686
/dev/shm/with_compression/parquet-10/lineitem.parquet,38,1,1,9,5193818,306718,7299072,1089536,912384,136192,6687
/dev/shm/with_compression/parquet-10/lineitem.parquet,39,1,1,9,5194748,306718,7299072,1089536,912384,136192,6681
/dev/shm/with_compression/parquet-10/lineitem.parquet,40,1,1,9,5194183,306719,7299072,1089536,912384,136192,6676
/dev/shm/with_compression/parquet-10/lineitem.parquet,41,1,1,9,5194167,306710,7299072,1089536,912384,136192,6682
/dev/shm/with_compression/parquet-10/lineitem.parquet,42,1,1,9,5194451,306710,7299072,1089536,912384,136192,6679
/dev/shm/with_compression/parquet-10/lineitem.parquet,43,1,1,9,5194295,306708,7299072,1089536,912384,136192,6690
/dev/shm/with_compression/parquet-10/lineitem.parquet,44,1,1,9,5193411,306717,7299072,1089536,912384,136192,6691
/dev/shm/with_compression/parquet-10/lineitem.parquet,45,1,1,9,5194393,306716,7299072,1089536,912384,136192,6689
/dev/shm/with_compression/parquet-10/lineitem.parquet,46,1,1,9,5193526,306718,7299072,1089536,912384,136192,6681
/dev/shm/with_compression/parquet-10/lineitem.parquet,47,1,1,9,5194283,306710,7299072,1089536,912384,136192,6674
/dev/shm/with_compression/parquet-10/lineitem.parquet,48,1,1,9,5194415,306709,7299072,1089536,912384,136192,6668
/dev/shm/with_compression/parquet-10/lineitem.parquet,49,1,1,9,5194548,306718,7299072,1089536,912384,136192,6685
/dev/shm/with_compression/parquet-10/lineitem.parquet,50,1,1,9,5194632,306718,7299072,1089536,912384,136192,6695
/dev/shm/with_compression/parquet-10/lineitem.parquet,51,1,1,9,5194871,306718,7299072,1089536,912384,136192,6676
/dev/shm/with_compression/parquet-10/lineitem.parquet,52,1,1,9,5194307,306728,7299072,1089536,912384,136192,6677
/dev/shm/with_compression/parquet-10/lineitem.parquet,53,1,1,9,5194098,306719,7299072,1089536,912384,136192,6680
/dev/shm/with_compression/parquet-10/lineitem.parquet,54,1,1,9,5194319,306718,7299072,1089536,912384,136192,6696
/dev/shm/with_compression/parquet-10/lineitem.parquet,55,1,1,9,5193758,306729,7299072,1089536,912384,136192,6680
/dev/shm/with_compression/parquet-10/lineitem.parquet,56,1,1,9,5194433,306718,7299072,1089536,912384,136192,6692
/dev/shm/with_compression/parquet-10/lineitem.parquet,57,1,1,3,1059103,306709,648224,1089536,81028,136192,1593
/dev/shm/with_compression/parquet-10/lineitem.parquet,0,2,1,4,452398,2230450,0,8388608,0,1048576,1817
/dev/shm/with_compression/parquet-10/lineitem.parquet,1,2,1,4,452581,2230450,0,8388608,0,1048576,1832
/dev/shm/with_compression/parquet-10/lineitem.parquet,2,2,1,4,452647,2230450,0,8388608,0,1048576,1817
/dev/shm/with_compression/parquet-10/lineitem.parquet,3,2,1,4,452371,2230450,0,8388608,0,1048576,1801
/dev/shm/with_compression/parquet-10/lineitem.parquet,4,2,1,4,452512,2230450,0,8388608,0,1048576,1816
